stationcode,fueltype,price,lastupdated
19644,U91,204.9,04/04/2025 22:38:27
19648,DL,176.9,14/05/2025 01:39:18
19648,E10,174.9,16/05/2025 05:23:08
19648,P95,189.9,14/05/2025 01:39:18
19648,P98,199.9,14/05/2025 01:39:18
19648,PDL,176.9,14/05/2025 01:39:18
19648,U91,176.9,16/05/2025 05:22:52
19651,DL,244.0,05/12/2023 04:59:00
19651,P98,259.0,05/12/2023 04:59:00
19654,E10,176.7,01/05/2025 22:50:56
19654,P98,198.7,01/05/2025 22:50:56
19654,PDL,179.7,11/05/2025 22:41:25
19654,U91,178.7,01/05/2025 22:50:56
19655,DL,172.5,17/05/2025 07:12:13
19655,P95,172.5,17/05/2025 07:12:13
19655,P98,180.5,17/05/2025 07:12:13
19655,PDL,173.5,17/05/2025 07:12:13
19655,U91,159.5,17/05/2025 07:12:13
19656,DL,178.9,22/04/2025 06:56:52
19656,P95,183.5,17/05/2025 04:41:40
19656,P98,191.5,17/05/2025 04:41:40
19656,PDL,180.9,22/04/2025 06:56:52
19656,U91,169.5,17/05/2025 04:41:40
19657,DL,178.9,22/04/2025 07:03:04
19657,P95,183.5,17/05/2025 04:34:38
19657,P98,191.5,17/05/2025 04:34:38
19657,PDL,180.9,22/04/2025 07:03:04
19657,U91,169.5,17/05/2025 04:34:38
19658,E10,153.9,08/05/2025 21:21:08
19658,P95,167.9,08/05/2025 21:21:08
19658,PDL,163.9,08/05/2025 21:21:08
19658,U91,155.9,08/05/2025 21:21:08
1968,P95,188.9,09/05/2025 03:23:01
1968,P98,197.9,09/05/2025 03:23:01
1968,PDL,184.9,09/05/2025 03:23:01
1968,U91,173.9,09/05/2025 03:23:01
1969,DL,173.9,12/05/2025 02:35:45
1969,E10,167.5,30/04/2025 01:06:00
1969,P95,185.0,30/04/2025 01:06:00
1969,P98,193.5,30/04/2025 01:06:00
1969,PDL,176.9,12/05/2025 02:35:45
1969,U91,169.5,30/04/2025 01:06:00
19695,DL,165.9,15/05/2025 22:27:53
19695,P95,174.9,12/05/2025 06:08:00
19695,U91,157.9,12/05/2025 06:08:00
19697,DL,177.5,04/05/2025 20:28:23
19697,P95,179.5,04/05/2025 20:28:23
19697,U91,167.5,04/05/2025 20:28:23
19698,DL,206.0,22/11/2024 02:17:06
19698,U91,201.0,22/11/2024 02:17:06
197,E10,159.9,15/05/2025 20:54:07
197,LPG,109.9,28/02/2025 00:38:07
197,P98,182.9,15/05/2025 20:54:07
197,PDL,172.9,17/05/2025 22:14:08
197,U91,161.9,15/05/2025 20:52:10
19700,DL,195.9,14/04/2025 04:52:41
19700,P95,194.9,14/04/2025 04:52:41
19700,P98,202.9,14/04/2025 04:52:41
19700,U91,183.9,22/04/2025 04:44:22
19701,E10,158.9,17/05/2025 21:45:23
19701,LPG,115.9,24/02/2025 07:34:38
19701,P98,181.9,06/05/2025 22:53:37
19701,PDL,162.5,17/05/2025 20:01:20
19701,U91,160.9,17/05/2025 21:45:23
19702,E10,151.5,17/05/2025 09:54:49
19702,P98,173.5,13/05/2025 20:40:19
19702,PDL,162.5,17/05/2025 09:54:49
19702,U91,153.5,13/05/2025 20:40:19
19703,E10,167.9,12/05/2025 08:49:18
19703,P98,193.9,12/05/2025 08:49:18
19703,PDL,179.9,12/05/2025 08:49:18
19703,U91,169.9,12/05/2025 08:49:18
19704,E10,166.5,04/05/2025 12:29:45
19704,P95,180.5,04/05/2025 20:35:06
19704,P98,188.5,04/05/2025 12:29:45
19704,PDL,172.5,05/05/2025 22:48:34
19704,U91,168.5,04/05/2025 12:29:45
19705,DL,158.5,18/05/2025 07:01:50
19705,E10,162.5,18/05/2025 07:01:50
19705,P95,176.5,18/05/2025 07:01:50
19705,P98,184.5,18/05/2025 07:01:50
19705,PDL,158.5,18/05/2025 07:01:50
19705,U91,164.5,18/05/2025 07:01:50
1971,P95,188.9,02/04/2025 01:28:40
1971,P98,196.9,02/04/2025 01:28:40
1971,PDL,178.9,27/04/2025 23:48:10
1971,U91,172.9,13/03/2025 01:53:57
1972,DL,168.5,12/05/2025 23:26:09
1972,E10,154.9,12/05/2025 23:26:09
1972,PDL,171.5,12/05/2025 23:26:09
1973,P98,187.9,16/05/2025 00:50:37
1973,PDL,173.9,12/05/2025 02:44:42
1973,U91,163.9,16/05/2025 00:50:37
1974,P95,193.9,15/05/2025 00:56:00
1974,P98,201.9,15/05/2025 00:56:00
1974,PDL,175.9,12/05/2025 02:42:11
1974,U91,177.9,15/05/2025 00:56:00
1975,DL,195.9,18/04/2025 21:37:27
1975,P95,198.9,18/04/2025 21:37:27
1975,U91,187.9,18/04/2025 21:37:27
19755,E10,177.9,17/05/2025 22:52:28
19755,P95,192.9,17/05/2025 22:52:28
19755,PDL,189.9,06/05/2025 22:41:33
19755,U91,179.9,17/05/2025 22:52:28
19757,DL,165.7,12/05/2025 22:30:55
19757,E10,154.9,18/05/2025 04:08:48
19757,LPG,99.9,05/02/2025 20:19:24
19757,P98,180.9,18/05/2025 04:08:48
19757,PDL,165.7,12/05/2025 22:30:55
19757,U91,156.9,18/05/2025 04:08:48
1976,DL,180.9,11/05/2025 10:05:29
1976,P98,197.9,10/05/2025 10:07:47
1976,U91,171.9,11/05/2025 10:05:29
1978,DL,170.9,07/05/2025 02:26:29
1978,LPG,125.9,03/11/2023 07:52:18
1978,P95,185.9,14/05/2025 09:04:14
1978,P98,195.9,14/05/2025 09:04:14
1978,U91,170.9,14/05/2025 09:04:14
19781,DL,181.5,06/05/2025 23:10:40
19781,E10,175.5,06/05/2025 23:10:40
19781,P95,190.5,06/05/2025 23:10:40
19781,U91,177.5,06/05/2025 23:10:40
19782,E10,172.8,07/04/2025 01:05:02
19782,P98,199.9,12/03/2025 23:25:02
19782,PDL,177.4,15/05/2025 04:55:01
19782,U91,174.4,10/05/2025 23:20:00
19783,E10,151.5,16/05/2025 03:30:33
19783,P98,177.5,16/05/2025 02:13:57
19783,PDL,165.5,10/05/2025 01:37:02
19783,U91,153.5,16/05/2025 03:30:33
19784,E10,151.5,15/05/2025 22:43:08
19784,P95,167.5,15/05/2025 22:43:08
19784,P98,173.5,15/05/2025 22:43:08
19784,PDL,164.5,13/05/2025 14:14:49
19784,U91,153.5,15/05/2025 22:43:08
1979,DL,182.9,11/05/2025 00:20:31
1979,P95,183.9,11/05/2025 00:20:31
1979,U91,172.9,11/05/2025 00:20:31
1981,E10,159.9,15/05/2025 12:08:48
1981,P95,176.9,17/05/2025 09:35:17
1981,P98,186.9,17/05/2025 09:35:17
1981,PDL,172.9,17/05/2025 09:35:17
1983,DL,175.9,16/04/2025 22:31:53
1983,E10,167.9,16/04/2025 22:31:53
1983,P98,185.9,16/04/2025 22:31:53
1983,U91,169.9,16/04/2025 22:31:53
19847,DL,175.9,14/05/2025 01:19:51
19847,E10,159.9,14/05/2025 01:19:51
19847,P98,185.9,14/05/2025 01:19:51
19847,PDL,177.9,14/05/2025 01:19:51
19847,U91,161.9,14/05/2025 01:19:51
19848,P98,197.9,13/05/2025 22:39:45
19848,PDL,182.9,13/05/2025 22:39:45
19848,U91,177.9,13/05/2025 22:39:45
1988,DL,179.8,01/05/2025 20:27:11
1988,E10,157.8,17/05/2025 05:24:16
1988,LPG,109.8,06/11/2023 12:08:41
1988,P98,182.8,17/05/2025 05:24:16
1988,U91,160.8,17/05/2025 05:24:16
1989,DL,169.9,14/05/2025 04:20:28
1989,E10,151.9,17/05/2025 23:51:01
1989,P98,177.9,17/05/2025 23:51:01
1989,PDL,172.9,14/05/2025 04:20:28
1989,U91,153.9,17/05/2025 23:51:01
199,E10,177.9,16/05/2025 08:39:53
199,P95,194.9,16/05/2025 08:39:53
199,P98,203.9,16/05/2025 08:39:53
199,PDL,196.9,08/05/2025 04:10:26
1990,DL,197.9,09/08/2024 21:37:12
1990,U91,196.9,09/08/2024 21:37:12
1991,DL,185.7,25/04/2025 06:00:57
1991,P98,207.8,25/04/2025 06:00:57
1991,U91,182.5,25/04/2025 06:00:57
1992,DL,189.9,26/03/2025 23:07:20
1992,P95,205.9,26/03/2025 23:07:20
1992,U91,189.9,08/01/2025 04:20:59
1994,P98,177.9,15/05/2025 02:56:28
1994,PDL,167.9,15/05/2025 02:56:28
1998,DL,175.9,15/05/2025 21:00:53
1998,P95,195.9,07/05/2025 02:19:55
1998,U91,175.9,15/05/2025 21:00:53
1999,DL,199.9,24/12/2024 11:43:09
1999,P98,216.9,27/01/2025 23:26:43
1999,U91,189.9,27/01/2025 23:27:14
2,DL,186.9,16/05/2025 03:15:47
2,E10,172.9,14/05/2025 09:15:51
2,P95,192.9,14/05/2025 09:15:51
2,P98,200.9,14/05/2025 09:15:51
20,P98,202.9,13/05/2025 07:05:42
20,U91,179.9,13/05/2025 07:05:42
200,DL,179.9,15/05/2025 23:18:35
200,E10,159.9,16/05/2025 22:32:24
200,P95,179.9,16/05/2025 22:32:24
200,P98,188.9,16/05/2025 22:32:24
200,PDL,182.9,15/05/2025 23:18:35
20000,DL,169.9,14/05/2025 01:02:35
20000,P95,178.9,14/05/2025 01:02:35
20000,P98,186.9,14/05/2025 01:02:35
20000,U91,166.9,14/05/2025 01:02:35
20001,DL,161.9,14/05/2025 23:30:20
20001,E10,161.9,14/05/2025 23:30:20
20001,P98,187.9,14/05/2025 23:30:20
20001,PDL,161.9,14/05/2025 23:30:20
20001,U91,163.9,14/05/2025 23:30:20
20003,E10,181.9,18/05/2025 02:05:16
20003,P95,194.9,18/05/2025 02:05:16
20003,P98,203.9,18/05/2025 02:05:16
20003,PDL,182.9,10/05/2025 23:43:08
20003,U91,183.9,18/05/2025 02:05:16
20004,P95,204.9,15/05/2025 23:41:51
20004,U91,189.9,15/05/2025 23:41:51
20007,E10,156.5,17/05/2025 22:35:37
20007,P98,181.5,17/05/2025 22:35:37
20007,PDL,176.5,14/05/2025 04:20:27
20007,U91,158.5,17/05/2025 22:35:37
20009,DL,182.9,05/05/2025 22:48:42
2001,DL,184.6,07/05/2025 03:57:54
2001,P98,193.5,15/05/2025 01:06:34
2001,U91,172.7,15/05/2025 01:06:34
20010,DL,179.9,14/05/2025 06:11:06
20010,P95,195.0,02/04/2025 03:59:40
20010,U91,176.9,14/05/2025 06:11:06
20011,DL,184.9,15/05/2025 12:54:08
20011,E10,167.9,08/05/2025 08:43:25
20011,P95,186.9,23/04/2025 04:04:31
20011,U91,169.9,08/05/2025 08:43:25
20015,DL,170.9,16/05/2025 07:30:50
20015,E10,170.5,13/05/2025 03:38:12
20015,P98,192.9,06/05/2025 02:39:56
20015,U91,170.9,13/05/2025 03:38:12
20016,DL,175.9,14/05/2025 02:44:48
20016,E10,197.7,07/05/2025 00:46:11
20016,P98,215.7,07/05/2025 00:46:11
20016,U91,199.7,07/05/2025 00:46:11
20017,DL,227.9,18/09/2023 00:50:05
20018,P95,179.9,25/04/2025 22:59:58
20018,PDL,167.9,08/05/2025 08:51:30
20018,U91,166.9,30/04/2025 08:43:01
20019,DL,182.9,28/04/2025 01:09:43
20020,DL,181.9,17/05/2025 05:29:43
20020,E10,177.9,17/05/2025 05:29:43
20020,P98,204.9,08/05/2025 23:19:01
20020,PDL,187.9,17/05/2025 05:29:43
20020,U91,179.9,08/05/2025 23:19:01
20021,DL,159.5,05/05/2025 23:03:49
20021,E10,152.5,16/05/2025 11:22:09
20021,P98,179.5,16/05/2025 11:22:09
20021,U91,154.5,16/05/2025 11:22:09
20023,DL,182.9,09/05/2025 03:03:58
20023,P95,189.9,09/05/2025 03:03:58
20023,U91,178.9,09/05/2025 03:03:58
20024,DL,215.9,23/02/2024 22:26:16
20024,P98,221.9,11/09/2023 23:49:15
20025,DL,163.9,08/05/2025 02:37:03
20025,P98,175.9,08/05/2025 02:37:03
20025,PDL,163.9,08/05/2025 02:37:03
20025,U91,155.9,08/05/2025 02:37:03
20026,DL,184.9,23/04/2025 05:34:18
20026,P98,210.9,23/04/2025 05:34:18
20026,U91,184.9,23/04/2025 05:34:18
20027,P98,189.9,17/05/2025 04:22:47
20027,PDL,169.9,17/05/2025 04:22:47
20027,U91,169.9,17/05/2025 04:22:47
20028,E10,153.9,08/05/2025 21:38:43
20028,P98,175.9,08/05/2025 21:38:43
20028,PDL,163.9,08/05/2025 21:38:43
20028,U91,155.9,08/05/2025 21:38:43
20029,P98,198.9,11/05/2025 18:34:25
20029,PDL,182.9,11/05/2025 18:34:25
20029,U91,178.9,11/05/2025 18:34:25
20030,DL,173.9,12/05/2025 02:40:37
20030,E10,163.9,16/05/2025 01:16:40
20030,P98,189.9,16/05/2025 01:16:40
20030,PDL,176.9,12/05/2025 02:40:37
20030,U91,165.9,16/05/2025 01:16:40
20031,P95,176.9,12/05/2025 06:47:28
20031,P98,183.7,12/05/2025 06:47:28
20031,PDL,184.9,25/04/2025 08:46:25
20031,U91,160.9,12/05/2025 06:47:28
20032,E10,159.9,11/05/2025 22:29:53
20032,P95,178.9,11/05/2025 22:29:53
20032,P98,181.9,11/05/2025 22:29:53
20032,PDL,167.9,06/05/2025 03:30:24
20032,U91,161.9,11/05/2025 22:29:53
20033,DL,166.7,07/05/2025 22:23:33
20033,E10,165.7,16/05/2025 06:24:53
20033,P95,179.7,12/05/2025 14:19:56
20033,P98,187.7,12/05/2025 14:19:56
20033,U91,167.7,16/05/2025 06:24:53
20034,DL,163.9,13/05/2025 00:57:45
20034,E10,153.9,13/05/2025 00:57:45
20034,LPG,114.9,16/05/2025 20:50:01
20034,P98,177.9,16/05/2025 20:50:01
20034,U91,155.9,13/05/2025 00:57:45
20036,DL,158.5,18/05/2025 05:11:38
20036,P95,176.5,18/05/2025 05:11:38
20036,P98,184.5,18/05/2025 05:11:38
20036,U91,164.5,18/05/2025 05:11:38
20037,DL,165.5,15/05/2025 23:50:01
20037,E10,155.5,15/05/2025 23:50:01
20037,P95,176.3,16/05/2025 03:45:03
20037,P98,178.3,16/05/2025 03:45:03
20037,PDL,167.5,15/05/2025 23:50:01
20037,U91,157.5,15/05/2025 23:50:01
20041,DL,209.9,21/02/2025 23:07:29
20041,U91,204.9,21/02/2025 23:07:29
20042,E10,153.9,14/05/2025 05:11:29
20042,LPG,114.9,11/03/2025 23:46:09
20042,P98,179.9,14/05/2025 05:11:22
20042,PDL,169.9,14/05/2025 08:08:13
20042,U91,155.9,14/05/2025 05:11:22
20043,DL,173.9,15/05/2025 22:28:16
20043,P98,184.9,07/05/2025 03:44:43
20043,U91,163.9,15/05/2025 22:28:16
20045,E10,153.5,15/05/2025 00:38:00
20045,P98,178.5,15/05/2025 00:38:00
20045,PDL,167.5,15/05/2025 00:38:00
20045,U91,158.5,15/05/2025 00:38:00
20046,DL,185.9,18/05/2025 01:18:05
20046,E10,191.9,13/04/2025 20:18:02
20046,P95,209.9,19/04/2025 14:04:13
20046,P98,217.9,18/04/2025 09:47:02
20046,PDL,188.9,18/05/2025 01:18:05
20046,U91,193.9,13/04/2025 20:18:01
20047,DL,185.9,10/03/2025 07:23:58
20047,E10,178.9,28/02/2025 03:05:02
20047,P98,204.9,10/03/2025 07:23:58
20047,PDL,181.9,16/05/2025 03:53:50
20047,U91,184.9,10/03/2025 07:23:58
20048,E10,174.8,30/04/2025 00:09:28
20048,P98,198.8,05/05/2025 23:47:50
20048,PDL,185.8,05/05/2025 23:47:50
20048,U91,175.8,05/05/2025 23:47:50
20049,DL,191.9,14/05/2025 22:55:14
20049,U91,189.9,14/05/2025 22:55:14
2005,DL,185.9,09/05/2025 01:06:45
2005,LPG,125.9,11/03/2025 00:10:53
2005,P95,173.9,13/05/2025 04:34:26
2005,P98,183.9,13/05/2025 04:34:26
2005,U91,163.9,13/05/2025 04:34:26
20050,E10,160.5,10/05/2025 21:53:26
20050,P98,186.5,10/05/2025 21:53:26
20050,PDL,165.9,11/05/2025 22:45:52
20050,U91,162.5,10/05/2025 21:53:26
20051,DL,178.7,12/05/2025 04:08:59
20051,P98,198.7,12/05/2025 04:08:59
20051,U91,176.7,12/05/2025 04:08:59
20052,DL,181.7,17/05/2025 23:34:34
20052,P98,207.7,01/05/2025 20:36:42
20052,U91,182.7,05/05/2025 21:43:24
20053,DL,179.9,13/05/2025 09:54:34
20053,P98,199.9,01/05/2025 09:07:59
20053,U91,173.9,13/05/2025 09:54:34
20054,DL,162.5,17/05/2025 10:52:12
20054,E10,151.5,17/05/2025 10:52:12
20054,P98,173.5,13/05/2025 04:20:26
20054,U91,153.5,13/05/2025 04:20:26
20055,DL,218.9,20/09/2023 00:33:18
20055,P95,215.9,20/09/2023 00:33:18
20056,DL,187.9,30/04/2025 07:18:55
20056,E10,182.9,30/04/2025 07:18:55
20056,P95,198.9,30/04/2025 07:18:55
20056,U91,184.9,30/04/2025 07:18:55
20057,E10,161.5,17/05/2025 22:04:07
20057,P95,176.5,17/05/2025 22:04:07
20057,P98,184.5,17/05/2025 22:04:07
20057,PDL,172.5,17/05/2025 22:04:06
20057,U91,163.5,17/05/2025 22:04:06
20058,DL,179.9,07/05/2025 23:53:33
20058,P95,183.9,07/05/2025 23:53:33
20058,U91,168.9,07/05/2025 23:53:33
20059,DL,196.9,10/04/2025 05:34:08
20059,P98,207.9,06/05/2025 01:58:47
20059,U91,189.9,06/05/2025 01:58:47
2006,DL,185.9,15/05/2025 02:42:42
2006,P95,179.9,06/05/2025 01:56:04
2006,U91,169.9,06/05/2025 01:56:04
20060,DL,188.0,01/05/2025 04:54:11
20060,U91,187.0,01/05/2025 04:54:11
20062,E10,162.9,21/04/2025 21:10:20
20062,P95,179.9,21/04/2025 21:10:19
20062,P98,187.9,21/04/2025 21:10:19
20062,PDL,174.9,15/03/2025 21:06:15
20062,U91,164.9,21/04/2025 21:10:19
20063,DL,166.9,17/05/2025 03:37:44
20063,E10,164.9,17/05/2025 03:37:44
20063,P98,186.9,17/05/2025 03:37:44
20063,U91,166.9,17/05/2025 03:37:44
20064,DL,181.9,15/05/2025 00:48:01
20064,P98,205.9,08/05/2025 02:54:28
20064,PDL,185.9,15/05/2025 00:48:01
20064,U91,177.9,15/05/2025 00:48:01
20065,E10,153.9,13/05/2025 23:12:52
20065,P98,179.9,13/05/2025 23:12:52
20065,PDL,173.9,13/05/2025 23:12:52
20065,U91,155.9,13/05/2025 23:12:52
20067,DL,176.5,14/05/2025 02:36:08
20067,E10,157.5,17/05/2025 22:25:50
20067,P95,172.5,17/05/2025 22:25:50
20067,P98,182.5,17/05/2025 22:25:50
20067,PDL,177.5,14/05/2025 02:36:08
20067,U91,159.5,17/05/2025 22:25:50
20068,E10,157.5,17/05/2025 13:28:31
20068,P95,174.5,17/05/2025 13:28:31
20068,P98,182.5,17/05/2025 13:28:31
20068,PDL,182.5,17/05/2025 13:28:31
20068,U91,161.5,17/05/2025 13:28:31
2007,DL,179.9,12/05/2025 02:03:39
2007,P98,195.9,25/03/2025 22:47:38
2007,U91,177.9,25/03/2025 22:47:38
20070,DL,186.9,25/02/2025 07:04:10
20070,E10,170.9,16/05/2025 01:54:17
20070,P98,196.9,16/05/2025 01:54:16
20070,PDL,190.9,25/02/2025 07:04:10
20070,U91,172.9,16/05/2025 01:54:16
20071,E10,163.9,16/05/2025 04:00:21
20071,P95,178.9,16/05/2025 04:00:18
20071,P98,186.9,16/05/2025 04:00:19
20071,PDL,178.9,16/05/2025 04:00:17
20071,U91,165.9,16/05/2025 04:00:17
20072,DL,179.9,10/05/2025 21:40:55
20072,P98,195.9,10/05/2025 21:40:55
20072,U91,169.9,10/05/2025 21:40:55
20074,E10,160.9,16/05/2025 02:08:17
20074,P98,186.9,16/05/2025 02:08:17
20074,PDL,178.9,09/04/2025 03:04:25
20074,U91,162.9,16/05/2025 02:08:16
20075,DL,183.9,30/04/2025 01:28:08
20075,E10,165.9,17/05/2025 03:12:15
20075,P95,183.9,17/05/2025 03:12:10
20075,P98,191.9,17/05/2025 03:12:14
20075,PDL,187.9,02/05/2025 05:12:18
20075,U91,167.9,17/05/2025 03:12:14
20078,E10,169.9,18/05/2025 04:09:14
20078,PDL,169.9,18/05/2025 04:09:14
20078,U91,169.9,18/05/2025 04:09:14
20079,DL,169.5,14/05/2025 06:26:47
20079,E10,157.5,15/05/2025 10:12:43
20079,P98,179.5,15/05/2025 10:12:43
20079,PDL,170.5,14/05/2025 06:26:47
20079,U91,159.5,15/05/2025 10:12:43
2008,DL,177.9,15/05/2025 02:42:54
2008,P98,194.9,09/05/2025 01:04:49
2008,U91,174.9,09/05/2025 01:04:49
20080,E10,154.9,12/05/2025 03:57:02
20080,P98,178.9,12/05/2025 03:57:02
20080,PDL,165.9,12/05/2025 03:57:02
20080,U91,156.9,12/05/2025 03:57:02
20081,E10,156.5,01/05/2025 00:30:46
20081,LPG,114.5,14/03/2025 11:24:58
20081,P98,181.5,01/05/2025 00:30:46
20081,PDL,169.5,01/05/2025 00:30:46
20081,U91,158.5,01/05/2025 00:30:46
20082,DL,207.9,25/02/2025 21:29:31
20082,P95,211.9,25/02/2025 21:29:31
20082,U91,198.9,25/02/2025 21:29:31
20083,E10,166.5,01/05/2025 23:10:13
20083,P98,188.5,01/05/2025 23:31:33
20083,PDL,172.5,04/05/2025 23:45:34
20083,U91,168.5,01/05/2025 23:10:13
20084,DL,185.0,21/04/2025 22:33:39
20084,P98,206.0,21/04/2025 22:33:39
20084,U91,184.0,21/04/2025 22:33:39
20085,DL,163.9,08/05/2025 02:38:47
20085,PDL,163.9,08/05/2025 02:38:47
20086,E10,174.9,04/04/2025 00:39:12
20086,P98,199.9,05/04/2025 23:51:16
20086,PDL,197.9,05/04/2025 23:51:16
20086,U91,176.9,04/04/2025 00:39:12
20087,P98,209.9,28/04/2025 04:21:25
20087,PDL,189.9,28/04/2025 04:21:25
20087,U91,179.9,28/04/2025 04:21:25
20088,DL,199.9,17/02/2025 22:44:24
20088,P98,216.9,17/02/2025 22:44:24
20088,U91,189.9,17/02/2025 22:44:24
20089,DL,165.5,16/05/2025 11:27:24
20089,P98,181.5,16/05/2025 11:27:24
20089,U91,161.5,16/05/2025 11:27:24
2009,DL,177.9,15/05/2025 02:43:04
2009,P98,194.9,09/05/2025 01:05:12
2009,U91,174.9,09/05/2025 01:05:12
20090,E10,171.9,15/05/2025 02:23:53
20090,P98,195.9,15/05/2025 02:23:53
20090,PDL,191.9,02/05/2025 00:29:07
20090,U91,173.9,15/05/2025 02:23:53
20091,DL,179.9,14/05/2025 23:08:21
20091,E10,164.4,16/05/2025 22:04:18
20091,P95,184.9,14/05/2025 23:08:21
20091,P98,194.9,14/05/2025 23:08:21
20091,PDL,183.9,14/05/2025 23:08:21
20091,U91,166.4,16/05/2025 22:04:18
20092,DL,183.9,17/03/2025 23:08:15
20092,E10,179.9,17/03/2025 23:08:16
20092,P98,202.9,17/03/2025 23:08:15
20092,U91,180.9,17/03/2025 23:08:15
20093,E10,164.9,08/05/2025 21:55:39
20093,P98,186.9,09/05/2025 02:16:28
20093,PDL,168.9,09/05/2025 02:16:28
20093,U91,166.9,08/05/2025 21:55:39
20095,E10,163.9,15/05/2025 23:04:17
20095,P95,179.9,15/05/2025 23:04:17
20095,P98,188.9,15/05/2025 23:04:17
20095,PDL,189.9,09/05/2025 02:02:35
20095,U91,165.9,15/05/2025 23:04:17
20096,E10,173.7,19/03/2025 23:08:56
20096,P98,195.7,19/03/2025 23:08:56
20096,PDL,187.9,19/03/2025 23:08:56
20096,U91,175.7,19/03/2025 23:08:56
20097,DL,181.9,09/05/2025 01:12:46
20097,P98,199.9,07/05/2025 21:41:29
20097,U91,177.9,07/05/2025 21:41:29
20098,E10,168.9,12/05/2025 00:56:14
20098,P98,194.9,12/05/2025 00:56:14
20098,PDL,173.9,12/05/2025 00:56:14
20098,U91,170.9,12/05/2025 00:56:14
20099,DL,173.9,11/05/2025 03:21:19
20099,E10,152.9,17/05/2025 02:09:48
20099,P98,174.9,17/05/2025 02:09:48
20099,PDL,173.9,11/05/2025 03:21:19
20099,U91,154.9,17/05/2025 02:09:48
201,E10,154.7,16/05/2025 20:28:07
201,LPG,109.9,07/04/2025 21:39:36
201,P98,177.7,16/05/2025 20:28:07
201,PDL,172.9,13/05/2025 20:42:19
201,U91,156.7,16/05/2025 20:28:07
2010,DL,177.9,12/05/2025 01:38:33
2010,P95,185.9,12/05/2025 01:38:33
2010,U91,175.9,12/05/2025 01:38:33
20100,E10,154.3,16/05/2025 04:14:23
20100,P98,179.3,16/05/2025 04:14:23
20100,PDL,156.9,06/05/2025 23:08:58
20100,U91,154.3,16/05/2025 04:14:23
20101,DL,190.0,24/03/2025 23:14:43
20101,P95,192.0,24/03/2025 23:14:43
20102,PDL,165.5,06/05/2025 23:09:30
20103,E10,161.5,15/05/2025 10:30:50
20103,P95,176.5,15/05/2025 10:30:50
20103,P98,184.5,15/05/2025 10:30:50
20103,PDL,171.5,15/05/2025 10:30:50
20103,U91,163.5,15/05/2025 10:30:50
20104,DL,189.9,01/05/2025 10:24:58
20104,P98,209.9,01/05/2025 10:24:58
20104,PDL,193.9,01/05/2025 10:24:58
20104,U91,188.9,01/05/2025 10:24:58
20106,DL,161.9,18/05/2025 03:21:32
20106,E10,158.9,17/05/2025 16:07:29
20106,P95,171.9,16/05/2025 02:00:00
20106,U91,160.9,17/05/2025 16:07:29
20107,DL,171.9,14/05/2025 04:21:07
20107,P95,177.9,15/05/2025 23:33:41
20107,P98,187.9,15/05/2025 23:33:41
20107,U91,167.9,15/05/2025 23:33:41
20108,DL,177.9,09/05/2025 01:33:10
20108,E10,165.9,16/05/2025 04:59:31
20108,P98,189.9,16/05/2025 04:59:31
20108,U91,168.9,16/05/2025 04:59:31
20109,E10,165.5,15/05/2025 11:14:11
20109,E85,215.9,15/03/2024 01:58:22
20109,P98,187.5,15/05/2025 11:14:11
20109,PDL,167.5,06/04/2025 04:30:16
20109,U91,167.5,15/05/2025 11:14:11
2011,DL,177.9,15/05/2025 02:43:25
2011,P95,186.9,28/04/2025 03:24:57
2011,U91,174.9,28/04/2025 03:24:57
20110,DL,175.9,07/05/2025 03:11:46
20110,P95,178.9,07/05/2025 03:11:46
20110,P98,185.9,07/05/2025 03:11:46
20110,PDL,175.9,07/05/2025 03:11:46
20110,U91,165.9,07/05/2025 03:11:46
20111,DL,177.9,12/05/2025 01:26:24
20111,P98,199.9,12/05/2025 01:26:24
20111,U91,177.9,12/05/2025 01:26:24
20114,E10,157.5,17/05/2025 10:07:23
20114,P98,180.5,17/05/2025 10:07:23
20114,PDL,172.5,17/05/2025 10:07:23
20114,U91,159.5,17/05/2025 10:07:23
20115,E10,163.5,07/05/2025 22:39:31
20115,P98,185.5,07/05/2025 22:39:31
20115,PDL,165.5,07/05/2025 22:39:31
20115,U91,165.5,07/05/2025 22:39:31
2012,DL,179.9,12/05/2025 02:03:17
2012,U91,177.9,25/03/2025 22:46:36
20123,E10,169.9,11/05/2025 07:18:35
20123,P98,194.9,11/05/2025 07:18:35
20123,PDL,180.9,11/05/2025 07:18:35
20123,U91,171.9,11/05/2025 07:18:35
20124,DL,197.9,08/03/2025 02:27:35
20125,DL,159.5,12/05/2025 03:10:11
20125,E10,159.5,12/05/2025 03:10:11
20125,P95,174.5,12/05/2025 03:10:11
20125,P98,181.5,12/05/2025 03:10:11
20125,U91,161.5,12/05/2025 03:10:11
20126,P98,211.7,16/03/2025 22:05:53
20126,PDL,189.7,05/05/2025 02:43:43
20126,U91,187.7,05/05/2025 02:43:43
20127,E10,167.5,04/05/2025 21:04:03
20127,P95,182.5,04/05/2025 21:04:03
20127,P98,190.5,04/05/2025 21:04:03
20127,PDL,177.5,04/05/2025 21:04:03
20127,U91,169.5,04/05/2025 21:04:03
20128,DL,172.5,14/05/2025 00:53:14
20128,P98,186.5,14/05/2025 01:25:42
20128,PDL,169.5,14/05/2025 01:26:06
20128,U91,166.5,14/05/2025 01:26:06
